seed,pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,pre_bullwhip_ds1,pre_bullwhip_ds2,during_bullwhip_ds1,during_bullwhip_ds2,post_bullwhip_ds1,post_bullwhip_ds2,episode_bullwhip_ds1,episode_bullwhip_ds2,policy,premium,coverage,dp_cost
24,16141.0,380.0,16521.0,158669.0,1.0,1.0,1.0,0.0,0,19630.0,166890.0,186520.0,-9620.0,1.0,1.0,1.0,0.0,0,62837.0,49840.0,112677.0,401068.0,1.0,1.0,1.0,0.0,0,98608.0,217110.0,315718.0,550117.0,1.0,1.0,1.0,0.0,0,118.0,462.0,1042.0,2845.0,46,1.7023384124415677,1.7023384124415677,1.4680771063238,1.0483473731857713,1.208522804068709,1.1606770659181735,1.0783588308161252,1.2401564466347301,h3b_upstream_reroute,0.0,767377.0,299197.0
25,15396.0,530.0,15926.0,160644.0,1.0,1.0,1.0,0.0,0,20917.0,157710.0,178627.0,-3972.0,1.0,1.0,1.0,0.0,0,61147.0,46860.0,108007.0,405268.0,1.0,1.0,1.0,0.0,0,97460.0,205100.0,302560.0,561940.0,1.0,1.0,1.0,0.0,0,127.0,454.0,1071.0,2646.0,1,1.287835097001764,1.287835097001764,1.8071692756407904,1.1327086138597549,1.1601576475508,1.1591161980053089,1.0846786949338343,1.2369227096104818,h3b_upstream_reroute,0.0,757094.0,286634.0
26,15667.0,290.0,15957.0,160063.0,1.0,1.0,1.0,0.0,0,19939.0,158410.0,178349.0,-3659.0,1.0,1.0,1.0,0.0,0,60862.0,45200.0,106062.0,406968.0,1.0,1.0,1.0,0.0,0,96468.0,203900.0,300368.0,563372.0,1.0,1.0,1.0,0.0,0,139.0,432.0,970.0,2548.0,1,1.5272882399805627,1.5272882399805627,1.6275743580788828,1.3482650456648195,1.1632594610214477,1.1740030583449763,1.0834733752352212,1.2504783612547206,h3b_upstream_reroute,0.0,757512.0,284411.0
27,16148.0,660.0,16808.0,158752.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,19932.0,163130.0,183062.0,-8077.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,60475.0,44270.0,104745.0,408480.0,1.0,1.0,1.0,0.0,0,96555.0,208060.0,304615.0,559155.0,1.0,1.0,1.0,0.0,0,142.0,469.0,1050.0,2409.0,1,1.5895626170263053,1.5895626170263053,1.5511335000785278,1.1499841861321676,1.2315178943075644,1.1875126610893316,1.086062545735102,1.2469857542793141,h3b_upstream_reroute,0.0,755604.0,287807.0
28,16153.0,110.0,16263.0,159212.0,1.0,1.0,1.0,0.0,0,19245.0,169240.0,188485.0,-12365.0,0.9984347826086957,1.0,0.9992196306251626,-0.00156521739130433,0,62120.0,49880.0,112000.0,400205.0,1.0005241700640652,1.0,1.0002620087336245,0.0005241700640652436,0,97518.0,219230.0,316748.0,547052.0,1.0,1.0,1.0,0.0,0,126.0,474.0,1053.0,2885.0,1,1.1923840613069585,1.1923840613069585,1.5411685235222263,1.214556562828718,1.1905700549002973,1.1778842412525579,1.0770876124829583,1.2427465773121333,h3b_upstream_reroute,0.0,756692.0,300485.0
29,15621.0,610.0,16231.0,159399.0,1.0,1.0,1.0,0.0,0,21908.0,166600.0,188508.0,-11788.0,1.0,1.0,1.0,0.0,0,62150.0,44280.0,106430.0,405180.0,1.0,1.0,1.0,0.0,0,99679.0,211490.0,311169.0,552791.0,1.0,1.0,1.0,0.0,0,139.0,471.0,1086.0,2515.0,1,1.4020833333333336,1.4020833333333336,1.9095853243019862,1.2898097720018251,1.1800631187826833,1.1303970431110864,1.0895415104544857,1.2427443545529684,h3b_upstream_reroute,0.0,791017.0,294938.0
30,15951.0,1000.0,16951.0,158784.0,1.0,1.0,1.0,0.0,0,20704.0,179170.0,199874.0,-23009.0,1.0,1.0,1.0,0.0,0,62270.0,47050.0,109320.0,401465.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,98925.0,227220.0,326145.0,537240.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,112.0,494.0,1112.0,2667.0,1,1.756785938480854,1.756785938480854,1.9288619839210788,1.1129821448890052,1.2373212850920492,1.1953129115929906,1.094461659515681,1.2440402262066739,h3b_upstream_reroute,0.0,783818.0,309194.0
11,16921.0,2320.0,19241.0,157279.0,1.0,1.0,1.0,0.0,0,29133.0,133410.0,162543.0,13847.0,1.0,1.0,1.0,0.0,0,67615.0,56840.0,124455.0,387440.0,1.0,1.0,1.0,0.0,0,113669.0,192570.0,306239.0,558566.0,1.0,1.0,1.0,0.0,0,154.0,470.0,1093.0,3744.0,1,6.760960251700036,1.9577192122041245,1.144108615580179,0.8835759386874139,1.4138713706693935,1.0991846976738258,1.206775184872437,1.2164879395297943,h4_ceiling,2604.0,782094.0,286998.0
12,15956.0,2760.0,18716.0,158164.0,1.0,1.0,1.0,0.0,0,29448.0,133400.0,162848.0,12372.0,1.0,1.0,1.0,0.0,0,63114.0,55090.0,118204.0,394351.0,1.0,1.0,1.0,0.0,0,108518.0,191250.0,299768.0,564887.0,1.0,1.0,1.0,0.0,0,183.0,474.0,1078.0,3462.0,1,4.362963059000323,1.2687180247035532,1.1231292467989133,1.1425324007676536,1.3901052437561146,1.0050113928756799,1.1869792051033752,1.2156630507723465,h4_ceiling,2690.0,776020.0,281052.0
13,15376.0,2780.0,18156.0,160419.0,1.0,1.0,1.0,0.0,0,29240.0,124910.0,154150.0,20570.0,1.0,1.0,1.0,0.0,0,65266.0,60280.0,125546.0,384849.0,1.0,1.0,1.0,0.0,0,109882.0,187970.0,297852.0,565838.0,1.0,1.0,1.0,0.0,0,183.0,457.0,1023.0,3967.0,1,6.176300002393114,1.5133739645728188,1.112867082550514,1.016374564998969,1.4562284468053923,1.073317852017723,1.2000801081038777,1.2205640170194412,h4_ceiling,2949.0,769728.0,279696.0
14,15834.0,2470.0,18304.0,157941.0,1.0,1.0,1.0,0.0,0,28966.0,129510.0,158476.0,16979.0,1.0,1.0,1.0,0.0,0,63910.0,59390.0,123300.0,388725.0,1.0,1.0,1.0,0.0,0,108710.0,191370.0,300080.0,563645.0,1.0,1.0,1.0,0.0,0,144.0,453.0,1048.0,3760.0,1,6.996877183480026,1.8307989167230876,1.1142715831123458,1.2710456451057828,1.4455916317945188,1.202478117565939,1.1956499217899794,1.2531150156957391,h4_ceiling,2592.0,778161.0,281776.0
15,16373.0,2240.0,18613.0,158207.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,29673.0,146770.0,176443.0,232.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,61674.0,48320.0,109994.0,401871.0,1.0,1.0,1.0,0.0,0,107720.0,197330.0,305050.0,560310.0,1.0,1.0,1.0,0.0,0,142.0,496.0,1103.0,2695.0,1,4.675369470221435,1.4085240830755636,1.262297862299337,1.1378542938897371,1.4774248388446154,1.1218704179540944,1.1805864131166768,1.2364057259203134,h4_ceiling,2538.0,799441.0,286437.0
16,16697.0,2310.0,19007.0,156853.0,1.0,1.0,1.0,0.0,0,28942.0,128010.0,156952.0,17838.0,1.0,1.0,1.0,0.0,0,62880.0,60270.0,123150.0,389290.0,1.0,1.0,1.0,0.0,0,108519.0,190590.0,299109.0,563981.0,1.0,1.0,1.0,0.0,0,134.0,479.0,1093.0,3965.0,1,4.626505347304743,1.3072442475964134,1.1125709265378896,1.2637305787415496,1.4476524835600937,1.1185816213356075,1.1961245237326716,1.2374295258058465,h4_ceiling,2682.0,781254.0,280102.0
17,16483.0,2080.0,18563.0,157577.0,1.0,1.0,1.0,0.0,0,28991.0,134900.0,163891.0,13044.0,1.0,1.0,1.0,0.0,0,64086.0,55850.0,119936.0,390074.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,109560.0,192830.0,302390.0,560695.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,123.0,468.0,1059.0,3414.0,1,4.8367071914571,1.4558622322791135,1.1140600345808251,1.0837948531684116,1.408772901094425,1.158194809597458,1.192927596785698,1.2373878398210398,h4_ceiling,2583.0,784487.0,283827.0
18,16330.0,2980.0,19310.0,157405.0,1.0,1.0,1.0,0.0,0,28924.0,135500.0,164424.0,10891.0,0.9982569287083842,1.0,0.9991292990857641,-0.001743071291615772,0,61916.0,51610.0,113526.0,398384.0,1.0005828864537187,1.0,1.0002908160297797,0.0005828864537187339,0,107170.0,190090.0,297260.0,566680.0,1.0,1.0,1.0,0.0,0,131.0,492.0,1062.0,2872.0,1,5.962306718750002,1.8332343750000004,1.2094822302226729,1.2540977384107583,1.5458167006666816,1.0800320090132363,1.189653209727672,1.2397991543506686,h4_ceiling,2661.0,773647.0,277950.0
19,16221.0,2490.0,18711.0,158004.0,1.0,1.0,1.0,0.0,0,29998.0,132850.0,162848.0,12672.0,1.0,1.0,1.0,0.0,0,65233.0,50120.0,115353.0,394552.0,1.0,1.0,1.0,0.0,0,111452.0,185460.0,296912.0,565228.0,1.0,1.0,1.0,0.0,0,162.0,480.0,1094.0,3055.0,1,6.088627288448776,1.6570971824418836,1.1402097586177342,0.8425902614705313,1.4928071934675662,1.070957747286165,1.2130114397860474,1.2113837219600885,h4_ceiling,2781.0,791164.0,278201.0
20,15958.0,2590.0,18548.0,159857.0,1.0,1.0,1.0,0.0,0,29043.0,137690.0,166733.0,9402.0,1.0,1.0,1.0,0.0,0,63547.0,43810.0,107357.0,403888.0,1.0,1.0,1.0,0.0,0,108548.0,184090.0,292638.0,573147.0,1.0,1.0,1.0,0.0,0,137.0,461.0,1041.0,2431.0,1,4.594028452461868,1.1547557704757752,1.2039900116884494,1.1410492032933617,1.5280526369471816,1.0952515629401587,1.1850497231458954,1.2289396099938346,h4_ceiling,2600.0,788480.0,274090.0
21,16364.0,2990.0,19354.0,157796.0,1.0,1.0,1.0,0.0,0,30308.0,134530.0,164838.0,9347.0,1.0,1.0,1.0,0.0,0,63103.0,61590.0,124693.0,386167.0,1.0,1.0,1.0,0.0,0,109775.0,199110.0,308885.0,553310.0,1.0,1.0,1.0,0.0,0,149.0,486.0,1070.0,4010.0,1,5.787423896656174,1.7424887614962679,1.131311615890638,1.1959423177311619,1.4170783531008426,1.0933239065622053,1.196335734792182,1.2396217124318463,h4_ceiling,2881.0,764377.0,289531.0
22,16384.0,2160.0,18544.0,159706.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,29609.0,130400.0,160009.0,15246.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,63303.0,58090.0,121393.0,389402.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,109296.0,190650.0,299946.0,564354.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,140.0,461.0,1013.0,3710.0,1,5.391756181663305,1.4814631077742948,1.1367823219115916,1.1783358313370913,1.3975043727835605,1.0778887967024648,1.189116545392246,1.2314663919220512,h4_ceiling,2580.0,780097.0,281402.0
23,16689.0,2080.0,18769.0,157441.0,1.0,1.0,1.0,0.0,0,29062.0,128890.0,157952.0,17313.0,0.9982614742698191,1.0,0.9991310392770246,-0.001738525730180851,0,63270.0,53920.0,117190.0,393370.0,1.0005818689631094,1.0,1.0002917918940213,0.0005818689631094109,0,109021.0,184890.0,293911.0,568124.0,1.0,1.0,1.0,0.0,0,173.0,463.0,1019.0,3422.0,1,5.340763447980369,1.6725207416351813,1.128978082065892,1.1169477347840076,1.4555862698730564,1.1185365052245761,1.1975593508721152,1.2332637412882916,h4_ceiling,2562.0,793828.0,275142.0
24,16791.0,2460.0,19251.0,156789.0,1.0,1.0,1.0,0.0,0,28346.0,135440.0,163786.0,12939.0,1.0,1.0,1.0,0.0,0,64712.0,60590.0,125302.0,387773.0,1.0,1.0,1.0,0.0,0,109849.0,198490.0,308339.0,557501.0,1.0,1.0,1.0,0.0,0,135.0,462.0,1042.0,3916.0,1,6.101024911103118,1.7023384124415677,1.1339806075277818,1.0483473731857713,1.4787697969368232,1.0961461271752453,1.1989933838397557,1.2326424603804178,h4_ceiling,2730.0,777486.0,289088.0
25,16074.0,2460.0,18534.0,158891.0,1.0,1.0,1.0,0.0,0,30166.0,127600.0,157766.0,16554.0,1.0,1.0,1.0,0.0,0,63146.0,62890.0,126036.0,386704.0,1.0,1.0,1.0,0.0,0,109386.0,192950.0,302336.0,562149.0,1.0,1.0,1.0,0.0,0,146.0,454.0,1071.0,4135.0,1,4.77440047521066,1.287835097001764,1.1332978624865635,1.1327086138597549,1.4113894602458485,1.1148821930816204,1.1935376579260812,1.2310254717172329,h4_ceiling,2608.0,759926.0,283802.0
26,16329.0,2210.0,18539.0,158326.0,1.0,1.0,1.0,0.0,0,28722.0,127150.0,155872.0,18558.0,1.0,1.0,1.0,0.0,0,64878.0,62980.0,127858.0,384572.0,1.0,1.0,1.0,0.0,0,109929.0,192340.0,302269.0,561456.0,1.0,1.0,1.0,0.0,0,134.0,433.0,970.0,4141.0,1,5.913255026120191,1.5272882399805627,1.096292744388357,1.3401725616936866,1.4869325622614369,1.1213173019795526,1.1997055192475579,1.2434466707014025,h4_ceiling,2582.0,758193.0,283730.0
27,16798.0,2650.0,19448.0,156962.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,29147.0,126250.0,155397.0,19338.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,62871.0,65280.0,128151.0,384469.0,1.0,1.0,1.0,0.0,0,108816.0,194180.0,302996.0,560769.0,1.0,1.0,1.0,0.0,0,154.0,469.0,1042.0,4263.0,1,5.141205019986629,1.5895626170263053,1.1310645360162586,1.1499841861321676,1.491397553764784,1.179606141857219,1.1987400217303,1.245740539206825,h4_ceiling,2640.0,759863.0,283548.0
28,16833.0,2050.0,18883.0,157442.0,1.0,1.0,1.0,0.0,0,28397.0,132120.0,160517.0,15393.0,0.9984347826086957,1.0,0.9992196306251626,-0.00156521739130433,0,66491.0,57420.0,123911.0,387654.0,1.0005241700640652,1.0,1.0002620087336245,0.0005241700640652436,0,111721.0,191590.0,303311.0,560489.0,1.0,1.0,1.0,0.0,0,126.0,474.0,1037.0,3730.0,1,4.690936194903385,1.1923840613069585,1.1037286708368803,1.2149817563444627,1.3548306876231695,1.072371520616444,1.186303223864373,1.2280510641775682,h4_ceiling,2620.0,772749.0,284428.0
29,16291.0,2570.0,18861.0,157619.0,1.0,1.0,1.0,0.0,0,31198.0,137700.0,168898.0,7527.0,1.0,1.0,1.0,0.0,0,64649.0,68010.0,132659.0,378376.0,1.0,1.0,1.0,0.0,0,112138.0,208280.0,320418.0,543522.0,1.0,1.0,1.0,0.0,0,154.0,471.0,1086.0,4491.0,1,4.639374671296297,1.4020833333333336,1.1219919173603141,1.2790703362399254,1.5217036628197862,1.135743556957357,1.2071138348663346,1.2421721571389142,h4_ceiling,2630.0,784398.0,301557.0
30,16621.0,2830.0,19451.0,157134.0,1.0,1.0,1.0,0.0,0,29837.0,142820.0,172657.0,4013.0,1.0,1.0,1.0,0.0,0,64390.0,62990.0,127380.0,382750.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,110848.0,208640.0,319488.0,543897.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,187.0,500.0,1115.0,4105.0,1,6.719496972867408,1.756785938480854,1.1567636947543054,1.084575770735524,1.4827653442536488,1.133344752243487,1.1990250112830676,1.2355498953589295,h4_ceiling,2500.0,792975.0,300037.0
